,id,is_tv_subscriber,is_movie_package_subscriber,subscription_age,bill_avg,reamining_contract,service_failure_count,download_avg,upload_avg,download_over_limit,churn
55768,1305480,1,1,1.46,18,1.85,0,55.1,5.8,0,0
55769,1305571,0,0,0.77,28,0.0,0,56.1,2.4,0,1
55770,1305575,1,0,1.07,22,0.7160392094986286,0,51.6,2.0,0,1
55771,1305584,1,0,1.46,21,0.46,0,25.1,3.0,0,0
55772,1305604,1,0,1.46,14,1.83,0,49.1,1.9,0,0
55773,1305621,1,0,1.46,9,0.46,0,2.2,0.2,0,0
55774,1305630,1,0,1.46,21,0.51,0,90.2,6.9,0,0
55775,1305679,0,0,0.19,114,0.7160392094986286,0,152.0,10.1,0,1
55776,1305713,1,0,1.46,13,0.52,0,136.9,6.3,0,0
55777,1305757,1,0,1.45,13,0.46,0,60.0,2.7,0,0
55778,1305799,1,0,1.45,13,0.46,0,109.8,7.7,0,0
55779,1305889,1,1,1.45,11,0.52,0,43.68991139610236,4.192075723644831,0,0
55780,1305914,1,0,1.45,21,0.52,0,101.0,17.0,0,0
55781,1305924,1,0,1.45,21,0.46,0,44.6,6.8,0,0
55782,1305968,1,0,1.45,9,0.46,0,30.3,1.5,0,0
55783,1305980,1,0,1.45,22,1.18,2,18.7,1.1,0,0
55784,1305983,1,0,0.38,9,0.7160392094986286,0,79.3,5.7,0,1
55785,1305988,1,1,1.45,10,1.43,0,54.6,3.7,0,0
55786,1305990,1,1,1.45,10,0.57,0,20.6,2.1,0,0
55787,1305996,1,0,0.42,11,0.0,0,16.5,0.7,0,1
55788,1306004,1,1,1.52,23,0.7160392094986286,0,0.0,0.0,0,1
55789,1306051,1,0,1.45,13,0.47,0,19.9,1.4,0,0
55790,1306069,1,1,2.15,12,1.85,0,269.1,11.7,0,1
55791,1306100,1,0,1.45,13,0.52,0,41.9,2.2,0,0
55792,1306126,1,1,1.45,20,0.46,0,136.9,5.6,0,0
55793,1306136,1,1,1.39,37,0.0,0,48.6,318.7,0,1
55794,1306139,1,0,1.45,13,0.46,0,188.6,12.5,0,0
55795,1306171,1,1,1.45,17,0.47,0,93.6,5.8,0,0
55796,1306203,1,0,1.97,17,0.0,0,15.0,1.2,0,1
55797,1306236,1,0,1.45,13,0.52,0,83.3,3.9,0,0
55798,1306269,1,1,1.45,12,0.28,0,41.1,4.8,0,0
55799,1306289,1,0,1.99,20,0.7160392094986286,0,54.2,22.4,0,1
55800,1306297,1,0,1.45,13,0.52,0,93.3,7.5,0,0
55801,1306316,1,0,1.45,10,0.47,0,24.6,2.1,0,0
55802,1306368,1,1,1.45,22,0.62,0,94.4,5.3,0,0
55803,1306379,1,0,1.45,14,0.7160392094986286,0,28.3,5.2,0,1
55804,1306394,1,0,0.66,24,0.7160392094986286,0,70.2,9.2,0,1
55805,1306471,1,0,1.45,12,1.03,0,20.2,1.8,0,0
55806,1306472,1,1,1.45,34,0.7160392094986286,1,19.9,0.8,0,0
55807,1306498,1,1,1.98,10,0.7160392094986286,0,0.0,0.0,0,1
55808,1306503,1,1,1.45,12,0.51,0,56.8,3.2,0,0
55809,1306519,1,0,1.45,12,0.85,0,30.6,2.0,0,0
55810,1306539,1,1,1.45,20,0.52,1,97.1,9.1,0,0
55811,1306553,1,0,1.45,12,0.52,0,132.7,10.5,0,0
55812,1306606,1,0,1.45,18,1.58,0,14.6,1.1,0,0
55813,1306607,1,1,1.48,12,0.0,0,45.5,5.3,0,1
55814,1306622,1,0,1.45,13,0.52,0,34.1,2.9,0,0
55815,1306630,1,0,1.45,13,0.44,0,76.2,6.1,0,0
55816,1306663,1,1,1.45,21,0.16,0,105.9,5.7,0,0
55817,1306672,1,0,0.68,21,0.0,0,72.7,3.8,0,1
55818,1306684,1,0,1.37,21,0.0,0,28.1,1.9,0,1
55819,1306707,1,1,1.45,23,0.7160392094986286,0,50.1,3.7,0,0
55820,1306734,1,0,1.45,13,0.47,0,19.7,1.3,0,0
55821,1306749,1,0,1.45,21,0.48,0,29.0,2.5,0,0
55822,1306778,1,0,1.45,13,0.52,0,12.7,0.9,0,0
55823,1306822,1,0,0.27,14,0.0,0,70.5,10.8,0,1
55824,1306826,1,0,1.45,9,0.53,0,132.9,10.5,0,0
55825,1306869,1,0,1.45,13,0.47,2,41.3,3.2,0,0
55826,1306886,1,0,1.36,13,0.0,0,22.2,2.2,0,1
55827,1306913,1,0,0.19,9,0.0,1,22.4,2.8,0,1
55828,1306951,1,0,1.45,13,0.47,0,30.0,2.9,0,0
55829,1306952,1,1,1.45,12,0.47,0,8.5,0.4,0,0
55830,1306983,1,0,1.45,13,0.48,2,58.4,3.8,0,0
55831,1306989,1,0,1.45,13,0.7160392094986286,0,0.5,0.1,0,0
55832,1306995,1,0,1.88,3,0.09,0,47.2,5.4,0,1
55833,1307010,1,0,1.45,13,0.47,0,29.7,1.1,0,0
55834,1307055,1,0,1.45,29,0.52,1,89.3,5.8,0,0
55835,1307075,1,0,1.45,13,0.53,0,5.1,0.3,0,0
55836,1307097,0,0,0.58,73,0.7160392094986286,5,121.4,44.4,0,1
55837,1307124,1,1,1.45,12,0.48,0,28.1,1.4,0,0
55838,1307128,1,0,0.93,12,0.0,0,58.9,5.7,0,1
55839,1307184,1,0,1.45,9,0.53,1,82.0,3.5,0,0
55840,1307233,1,0,0.25,8,0.0,0,47.1,7.8,0,1
55841,1307267,1,0,1.58,6,0.0,0,2.8,0.4,0,1
55842,1307284,1,1,1.45,23,1.47,1,108.0,5.4,1,0
55843,1307289,1,1,1.45,20,0.47,0,194.7,12.5,0,0
55844,1307309,1,1,1.45,7,0.53,1,25.1,0.9,0,0
55845,1307395,1,0,1.45,19,0.53,0,10.5,1.0,0,0
55846,1307419,1,1,0.59,11,0.0,0,15.0,0.4,0,1
55847,1307498,1,0,1.45,22,0.59,0,27.5,1.6,0,0
55848,1307519,1,0,1.45,20,1.73,0,25.0,4.1,0,0
55849,1307532,0,0,0.33,22,0.0,0,26.2,6.2,0,1
55850,1307550,1,1,1.45,29,1.81,0,111.5,6.6,0,0
55851,1307631,1,1,1.44,20,0.49,0,138.2,11.5,0,0
55852,1307668,1,0,1.44,13,0.53,0,43.68991139610236,4.192075723644831,0,0
55853,1307676,1,1,0.5,5,0.0,1,1.1,0.1,0,1
55854,1307684,0,0,1.01,25,0.7160392094986286,0,21.4,4.2,0,1
55855,1307701,1,0,1.44,6,0.53,0,30.0,2.5,0,0
55856,1307710,1,0,1.44,21,0.47,1,34.4,2.8,0,0
55857,1307711,1,1,2.3,22,1.65,0,150.1,4.8,0,1
55858,1307727,1,1,1.44,20,0.53,0,42.4,3.3,0,0
55859,1307757,1,1,1.44,13,0.53,0,74.5,5.3,0,0
55860,1307780,1,1,2.16,14,1.73,1,63.4,5.3,0,1
55861,1307844,1,0,1.44,13,0.53,0,48.0,4.5,0,0
55862,1307859,1,0,1.44,13,0.51,0,39.1,2.7,0,0
55863,1307872,1,0,1.26,22,0.7160392094986286,0,47.4,4.0,0,1
55864,1307951,1,0,1.44,13,0.47,0,291.8,13.0,0,0
55865,1307962,1,0,1.44,13,0.53,0,24.8,1.7,0,0
55866,1307991,1,0,1.44,13,0.53,0,51.5,8.3,0,0
55867,1307999,1,0,1.44,6,0.49,0,10.3,0.2,0,0
55868,1308000,1,1,1.44,17,1.74,0,45.2,4.2,0,0
55869,1308007,1,0,1.44,6,0.47,0,21.5,2.0,0,0
55870,1308021,1,1,1.44,15,1.33,0,73.0,6.8,0,0
55871,1308035,1,1,0.68,15,0.0,0,121.7,14.6,0,1
55872,1308043,1,1,1.03,22,0.0,0,29.0,5.8,0,1
55873,1308063,1,0,1.44,13,0.53,0,16.9,1.9,0,0
55874,1308119,1,1,1.44,13,0.53,0,33.4,1.8,0,0
55875,1308148,1,0,1.44,13,0.53,0,147.5,12.1,0,0
55876,1308157,1,0,1.44,13,0.5,1,14.4,2.3,0,0
55877,1308158,1,1,1.44,18,1.75,1,47.8,10.1,0,0
55878,1308163,1,1,1.44,33,0.7160392094986286,0,86.4,3.6,0,0
55879,1308179,1,0,0.01,0,0.0,0,0.7,0.0,0,1
55880,1308208,1,0,1.44,54,0.78,0,183.7,10.2,0,0
55881,1308255,1,1,1.44,39,0.39,2,257.8,10.2,0,0
55882,1308270,1,0,0.46,8,0.45,1,52.8,5.1,0,1
55883,1308291,0,0,1.08,35,0.7160392094986286,0,49.8,3.2,0,1
55884,1308305,1,0,1.44,13,0.53,0,61.8,2.6,0,0
55885,1308316,1,1,1.44,19,1.66,0,58.0,6.0,0,0
55886,1308334,0,0,0.0,0,0.0,0,0.0,0.0,0,1
55887,1308342,1,0,1.44,33,0.7160392094986286,0,99.7,6.3,0,0
55888,1308349,1,0,1.44,6,0.53,0,37.9,2.8,0,0
55889,1308351,1,1,1.47,20,0.7160392094986286,0,24.2,7.6,0,1
55890,1308354,1,0,1.97,6,0.0,0,13.9,0.8,0,1
55891,1308360,1,1,1.44,13,0.53,0,77.6,8.2,0,0
55892,1308392,1,0,1.44,13,0.48,0,40.0,0.6,0,0
55893,1308459,1,0,1.44,13,0.53,0,69.2,7.5,0,0
55894,1308464,1,0,1.44,29,0.83,0,79.7,5.5,0,0
55895,1308477,1,0,0.42,23,0.7160392094986286,0,0.0,0.0,0,1
55896,1308483,1,0,1.44,13,0.48,0,16.6,0.9,0,0
55897,1308497,1,0,1.75,11,0.22,0,32.0,2.8,0,1
55898,1308550,1,0,1.44,13,0.48,0,74.0,8.5,0,0
55899,1308636,1,1,1.44,20,0.3,0,146.1,10.9,0,0
55900,1308649,1,0,2.0,5,0.7160392094986286,0,84.7,5.1,0,1
55901,1308653,1,1,1.44,12,0.48,0,31.8,1.8,0,0
55902,1308813,1,0,1.44,13,0.53,0,35.3,3.1,0,0
55903,1308817,1,1,2.12,19,1.75,1,322.4,11.7,0,1
55904,1308873,1,0,1.44,13,0.49,0,57.9,6.8,0,0
55905,1308899,0,0,1.44,19,0.7160392094986286,1,42.2,5.0,0,0
55906,1308930,1,0,1.87,20,0.92,0,89.1,4.4,0,1
55907,1308939,1,0,1.44,13,0.48,0,141.1,6.3,0,0
55908,1308942,1,0,1.44,29,0.53,0,75.1,6.9,0,0
55909,1308971,1,0,1.44,13,0.48,0,26.7,1.4,0,0
55910,1308981,1,1,2.08,21,1.4,0,17.7,1.7,0,1
55911,1309000,1,0,1.44,21,0.46,0,5.2,0.4,0,0
55912,1309008,1,1,1.44,12,0.53,2,40.2,3.4,0,0
55913,1309023,1,0,0.65,21,0.0,0,31.1,1.8,0,1
55914,1309093,1,1,1.04,12,0.0,1,33.1,4.3,0,1
55915,1309099,1,1,1.44,20,0.53,0,5.2,0.5,0,0
55916,1309129,1,0,1.44,13,0.51,0,27.4,5.3,0,0
55917,1309141,1,1,2.01,11,1.56,0,58.0,2.6,0,1
55918,1309144,1,0,1.44,26,0.7160392094986286,1,63.7,3.4,0,0
55919,1309207,1,1,1.44,10,1.07,0,15.9,1.0,0,0
55920,1309211,1,0,1.44,21,0.48,0,128.5,15.1,0,0
55921,1309246,1,0,1.37,13,0.7160392094986286,0,33.4,1.5,0,1
55922,1309283,1,0,1.44,22,1.97,0,22.4,0.8,0,0
55923,1309286,1,0,1.44,21,0.53,0,9.6,0.9,0,0
55924,1309303,1,0,1.44,13,0.53,1,54.0,2.7,0,0
55925,1309308,1,0,1.44,21,0.48,0,129.1,12.8,0,0
55926,1309325,1,1,1.44,10,1.3,0,11.1,0.7,0,0
55927,1309351,1,0,1.44,18,0.52,2,51.8,20.4,0,0
55928,1309354,1,0,1.44,13,0.41,0,65.8,11.8,0,0
55929,1309369,1,1,1.44,23,0.78,1,223.1,14.8,0,0
55930,1309436,1,0,1.44,13,0.48,0,15.4,1.0,0,0
55931,1309463,1,1,1.53,14,0.0,0,109.6,6.2,1,1
55932,1309497,1,1,1.44,16,1.85,0,16.3,0.8,0,0
55933,1309514,1,0,1.44,13,0.49,0,4.4,0.3,0,0
55934,1309525,1,0,1.44,13,0.48,0,36.8,1.8,0,0
55935,1309555,1,0,1.44,21,0.49,0,14.2,2.9,0,0
55936,1309583,1,0,1.44,13,0.48,0,56.6,9.3,0,0
55937,1309587,1,0,1.44,21,0.48,0,22.1,1.2,0,0
55938,1309589,1,0,1.44,6,0.54,0,7.6,0.3,0,0
55939,1309595,1,1,1.03,12,0.0,0,42.8,6.4,0,1
55940,1309609,1,0,1.41,9,0.0,0,0.3,0.0,0,1
55941,1309613,1,0,1.44,21,0.48,0,8.4,0.8,0,0
55942,1309623,1,0,1.44,21,0.5,0,49.2,4.0,0,0
55943,1309672,1,0,1.44,13,0.48,0,20.3,1.8,0,0
55944,1309708,1,0,0.65,13,0.0,0,30.2,1.6,0,1
55945,1309747,1,0,1.44,13,0.59,0,34.7,1.3,0,0
55946,1309758,0,0,0.01,0,0.0,0,0.0,0.0,0,1
55947,1309769,1,0,1.44,12,0.92,0,66.6,5.3,0,0
55948,1309798,1,0,1.44,6,0.52,0,8.5,0.9,0,0
55949,1309849,1,0,1.97,13,0.0,0,41.6,4.3,0,1
55950,1309853,1,1,0.41,28,0.0,0,67.2,17.8,0,1
55951,1309884,1,0,1.44,13,0.48,0,39.3,7.1,0,0
55952,1309915,1,1,1.47,13,0.0,0,12.4,1.0,0,1
55953,1309921,1,0,1.44,13,0.48,0,23.4,5.5,0,0
55954,1309923,1,0,1.44,13,0.48,1,135.2,8.4,0,0
55955,1309952,1,1,1.44,22,0.07,0,62.3,2.9,0,0
55956,1309953,1,0,1.44,13,0.48,0,59.0,2.1,0,0
55957,1309975,1,0,1.44,25,0.31,0,33.3,3.9,0,0
55958,1309988,1,0,1.43,12,0.82,0,60.7,3.2,0,0
55959,1310037,1,1,1.43,17,1.94,0,96.4,8.5,0,0
55960,1310065,1,1,1.43,12,0.54,1,75.7,3.9,0,0
55961,1310081,1,0,1.43,13,0.48,0,70.7,8.9,0,0
55962,1310084,1,0,1.43,13,0.54,0,69.8,15.1,0,0
55963,1310086,1,1,1.43,25,0.17,0,75.8,7.8,0,0
55964,1310100,1,0,1.43,20,0.82,0,26.8,1.1,0,0
55965,1310117,1,1,1.43,7,0.54,0,31.7,2.1,0,0
55966,1310123,1,1,1.43,12,0.54,1,15.2,1.6,0,0
55967,1310125,1,0,1.43,13,0.49,0,8.4,0.6,0,0
55968,1310134,1,1,1.43,31,1.94,0,130.8,8.5,0,0
55969,1310166,1,0,0.49,10,0.0,0,20.8,2.2,0,1
55970,1310176,1,1,1.99,11,0.7160392094986286,0,7.2,0.6,0,1
55971,1310192,1,0,0.18,11,0.0,0,56.7,9.3,0,1
55972,1310207,1,0,1.43,21,0.48,0,53.0,4.7,0,0
55973,1310233,1,1,1.43,12,0.48,1,108.3,18.3,0,0
55974,1310260,1,0,1.43,6,0.48,0,18.6,3.1,0,0
55975,1310267,1,0,1.43,12,1.09,1,172.2,14.8,0,0
55976,1310288,1,0,0.74,8,0.0,0,32.9,1.1,0,1
55977,1310296,1,1,1.43,20,0.55,0,107.4,5.8,0,0
55978,1310317,1,0,2.0,5,0.7160392094986286,1,37.3,4.4,0,1
55979,1310340,1,1,1.43,39,0.7160392094986286,0,16.7,1.1,0,0
55980,1310350,1,0,0.66,9,0.0,0,72.2,8.9,0,1
55981,1310362,1,0,1.43,13,0.54,0,16.3,0.8,0,0
55982,1310390,1,0,1.43,21,0.09,0,63.6,2.8,0,0
55983,1310416,1,1,1.57,11,0.0,1,50.7,6.3,0,1
55984,1310417,1,1,1.87,18,0.7160392094986286,1,38.3,3.8,0,1
55985,1310476,1,0,1.43,21,0.41,0,20.1,1.8,0,0
55986,1310480,1,0,1.43,6,0.48,0,78.8,4.8,0,0
55987,1310501,0,0,1.43,26,1.67,0,88.4,75.4,0,0
55988,1310502,1,0,1.43,12,0.48,0,16.8,1.3,0,0
55989,1310519,1,0,1.07,13,0.0,3,34.5,3.7,0,1
55990,1310552,1,0,1.43,13,0.48,0,38.2,6.3,0,0
55991,1310593,1,1,1.52,19,0.7160392094986286,0,63.1,6.8,0,1
55992,1310613,1,0,1.43,13,0.55,1,49.8,3.0,0,0
55993,1310650,1,0,1.43,54,0.59,0,206.3,20.5,0,0
55994,1310667,1,0,1.43,13,0.55,0,120.2,11.0,0,0
55995,1310680,1,1,2.1,15,1.78,0,86.3,12.5,0,1
55996,1310691,1,1,0.98,37,0.0,0,71.6,19.0,0,1
55997,1310702,1,1,1.82,23,0.16,0,260.3,59.3,0,1
55998,1310709,1,0,1.43,21,0.54,0,55.5,1.4,0,0
55999,1310736,1,1,0.77,12,0.24,0,66.1,4.2,0,1
56000,1310762,1,0,1.43,13,0.53,0,40.7,3.4,0,0
56001,1310790,1,0,2.0,11,0.7160392094986286,0,10.6,1.0,0,1
56002,1310795,1,1,1.43,13,0.55,0,33.3,2.2,0,0
56003,1310800,1,1,2.29,20,0.7160392094986286,0,15.3,1.0,0,1
56004,1310833,1,1,1.43,12,0.48,0,52.4,1.1,0,0
56005,1310836,1,0,1.43,12,1.08,0,51.7,5.4,0,0
56006,1310867,1,1,1.43,12,0.48,0,79.7,7.1,0,0
56007,1310873,1,0,1.43,22,1.21,0,161.0,10.6,0,0
56008,1310879,1,0,1.43,22,0.22,0,148.9,11.7,0,0
56009,1310937,1,0,0.9,26,0.7160392094986286,0,65.5,6.5,0,1
56010,1310973,1,1,1.43,12,0.64,1,69.4,5.7,0,0
56011,1311067,1,0,1.99,6,0.7160392094986286,0,17.1,1.0,0,1
56012,1311125,1,1,1.43,21,0.51,0,148.5,9.8,0,0
56013,1311137,1,1,1.43,12,0.49,0,28.0,2.1,0,0
56014,1311151,1,0,1.43,13,0.48,0,104.2,5.0,0,0
56015,1311186,1,1,1.68,21,1.44,0,82.3,6.7,0,1
56016,1311234,1,0,1.42,13,0.5,0,40.2,2.8,0,0
56017,1311238,1,0,1.42,13,0.47,0,10.1,2.2,0,0
56018,1311282,1,1,1.42,20,0.55,0,50.2,7.8,0,0
56019,1311303,1,1,1.42,18,1.8,0,14.4,1.5,0,0
56020,1311332,1,0,1.42,13,0.48,0,31.5,6.0,0,0
56021,1311355,1,0,1.42,21,0.53,0,27.5,2.7,0,0
56022,1311365,1,0,1.42,13,0.55,0,3.5,0.3,0,0
56023,1311381,1,0,1.87,12,0.1,0,36.9,3.5,0,1
56024,1311434,1,0,1.42,21,0.49,0,20.1,1.1,0,0
56025,1311484,1,1,1.42,37,0.5,0,212.9,11.4,0,0
56026,1311486,1,0,0.68,22,0.0,0,19.6,3.4,0,1
56027,1311487,1,1,2.01,45,0.7160392094986286,0,15.7,1.7,0,1
56028,1311503,1,0,1.42,13,0.48,0,21.7,3.1,0,0
56029,1311526,1,0,2.01,9,0.7160392094986286,0,116.1,3.6,0,1
56030,1311548,1,1,1.42,12,0.55,0,38.9,4.4,0,0
56031,1311560,1,0,1.99,10,0.7160392094986286,0,7.9,3.0,0,1
56032,1311598,1,0,1.42,13,0.55,0,65.4,4.5,0,0
56033,1311600,1,1,1.42,26,1.92,0,194.3,6.0,0,0
56034,1311617,1,1,1.42,12,0.5,0,84.2,6.5,0,0
56035,1311631,1,1,1.42,11,1.63,0,70.9,5.7,0,0
56036,1311649,1,0,1.42,41,0.13,0,76.4,7.8,0,0
56037,1311661,1,1,2.03,20,0.7160392094986286,0,147.1,18.1,0,1
56038,1311709,1,1,0.9,6,0.0,0,59.5,2.5,0,1
56039,1311710,1,0,0.24,9,0.0,1,33.1,4.8,0,1
56040,1311715,1,0,1.42,15,0.55,3,62.9,3.2,0,0
56041,1311752,1,1,1.42,9,0.49,0,97.7,7.3,0,0
56042,1311760,1,0,1.42,21,0.49,0,85.7,4.4,0,0
56043,1311769,1,0,1.42,21,0.49,1,146.0,11.6,0,0
56044,1311789,0,0,1.09,33,0.7160392094986286,0,81.5,12.1,0,1
56045,1311792,1,0,1.42,13,0.55,0,21.6,2.8,0,0
56046,1311796,1,0,1.98,11,0.7160392094986286,0,62.3,3.5,0,1
56047,1311819,1,0,2.24,16,1.64,0,55.6,2.1,0,1
56048,1311864,1,1,1.42,12,0.49,0,40.0,7.2,0,0
56049,1311870,1,1,1.42,20,0.42,0,199.7,25.8,0,0
56050,1311897,1,0,1.92,11,0.07,0,73.5,3.8,0,1
56051,1311924,1,0,1.42,8,1.21,0,4.0,1.5,0,0
56052,1311927,1,1,1.42,12,0.53,0,73.9,3.9,0,0
56053,1311932,1,0,0.96,11,0.0,0,10.6,0.8,0,1
56054,1311935,1,1,1.14,22,0.7160392094986286,0,2.9,1.4,0,1
56055,1311939,1,0,1.42,6,0.54,0,38.5,4.3,0,0
56056,1311996,1,0,1.42,6,0.8,0,4.1,0.4,0,0
56057,1312005,1,0,2.15,4,0.7160392094986286,0,0.0,0.0,0,1
56058,1312009,1,0,0.18,13,0.0,0,0.1,0.0,0,1
56059,1312010,0,0,0.76,20,0.7160392094986286,0,24.2,5.0,0,1
56060,1312011,1,0,1.42,21,0.55,0,150.0,10.5,0,0
56061,1312076,1,0,1.42,54,0.55,0,30.7,1.6,0,0
56062,1312078,1,0,1.42,21,0.49,0,20.3,1.1,0,0
56063,1312088,1,0,1.06,8,0.0,0,15.4,1.7,0,1
56064,1312135,1,0,1.42,17,1.76,1,35.6,7.6,0,0
56065,1312170,1,0,2.15,42,0.7160392094986286,0,190.9,25.3,0,1
56066,1312175,1,0,1.42,13,0.55,0,21.1,6.5,0,0
56067,1312214,1,0,1.42,13,0.49,0,28.4,1.0,0,0
56068,1312246,1,1,1.58,110,0.4,1,138.0,8.6,0,1
56069,1312277,1,1,1.42,7,0.55,0,75.7,4.0,0,0
56070,1312307,1,0,1.42,13,0.49,0,35.8,1.6,0,0
56071,1312316,1,1,1.42,10,1.2,1,171.9,8.5,0,0
56072,1312326,1,1,1.42,21,0.55,0,13.1,0.6,0,0
56073,1312361,1,1,1.42,12,0.55,0,48.9,9.9,0,0
56074,1312362,1,0,1.01,14,0.7160392094986286,1,22.9,7.5,0,1
56075,1312388,1,0,1.42,13,0.55,0,53.4,3.7,0,0
56076,1312398,1,1,1.31,18,0.7160392094986286,0,90.9,7.6,0,1
56077,1312409,1,0,1.42,13,0.49,0,49.0,4.7,0,0
56078,1312416,1,0,1.27,25,0.0,0,66.0,6.9,0,1
56079,1312427,1,1,1.42,37,0.49,2,107.0,19.7,0,0
56080,1312452,1,0,1.42,14,0.03,0,25.4,3.2,0,0
56081,1312511,1,0,1.42,13,0.5,0,30.1,1.0,0,0
56082,1312593,1,1,1.42,20,1.52,0,103.6,5.0,0,0
56083,1312602,1,1,0.75,15,0.0,0,61.8,5.2,0,1
56084,1312610,1,0,1.21,13,0.0,0,11.8,0.8,0,1
56085,1312620,1,0,1.42,6,0.5,0,51.3,4.8,0,0
56086,1312622,1,0,1.42,13,0.5,0,121.9,7.3,0,0
56087,1312634,1,0,1.42,13,0.5,0,15.7,3.3,0,0
56088,1312652,1,0,1.42,13,0.5,0,43.9,4.8,0,0
56089,1312653,1,0,1.42,13,0.51,0,36.5,13.8,0,0
56090,1312693,1,0,0.36,12,0.0,0,45.8,1.9,0,1
56091,1312789,1,1,0.57,12,0.0,0,89.1,4.3,0,1
56092,1312830,1,0,1.42,19,0.5,0,31.4,2.2,0,0
56093,1312868,1,0,1.42,13,0.55,0,45.9,5.1,0,0
56094,1312923,1,0,1.42,13,0.5,0,190.8,59.0,0,0
56095,1312961,1,0,1.42,13,0.5,0,86.8,8.7,0,0
56096,1313036,1,1,1.42,20,0.55,0,89.2,9.0,0,0
56097,1313039,1,0,1.42,13,0.55,0,69.6,3.6,0,0
56098,1313045,1,0,1.42,13,0.54,0,56.7,17.2,0,0
56099,1313053,1,1,1.42,15,1.68,0,222.6,14.0,0,0
56100,1313057,1,0,1.42,21,0.7160392094986286,2,51.7,4.3,0,0
56101,1313070,0,0,1.42,33,0.7160392094986286,0,83.1,6.4,0,0
56102,1313086,1,1,1.42,26,0.61,3,66.9,4.9,0,0
56103,1313163,1,1,1.42,12,0.56,0,94.0,4.2,0,0
56104,1313202,1,0,0.0,0,0.0,0,0.0,0.0,0,1
56105,1313207,1,0,1.42,13,0.49,0,71.5,16.5,0,0
56106,1313249,1,0,1.03,13,0.0,0,7.4,0.5,0,1
56107,1313250,1,0,1.42,13,0.56,0,4.7,0.4,0,0
56108,1313264,1,0,1.5,13,0.0,0,69.1,8.9,0,1
56109,1313305,1,1,1.42,15,1.21,0,22.8,1.5,0,0
56110,1313335,0,0,0.4,102,0.7160392094986286,0,177.4,12.9,0,1
56111,1313338,1,1,1.42,15,1.21,0,64.9,4.3,0,0
56112,1313369,1,1,1.42,21,0.5,4,133.2,10.1,0,0
56113,1313411,1,1,1.42,15,1.43,0,88.0,4.6,0,0
56114,1313444,1,0,1.42,13,0.5,0,51.9,18.0,0,0
56115,1313447,1,0,1.55,8,0.0,0,13.4,1.0,0,1
56116,1313455,1,0,1.42,21,0.56,0,161.3,15.8,0,0
56117,1313461,1,0,1.42,13,0.56,0,25.4,1.0,0,0
56118,1313491,1,0,0.47,12,0.0,0,11.0,0.4,0,1
56119,1313499,1,0,1.89,12,0.52,0,13.0,1.8,0,1
56120,1313516,1,0,1.42,21,0.5,0,34.7,5.7,0,0
56121,1313549,0,0,1.42,43,0.52,2,42.0,21.1,0,0
56122,1313614,1,0,1.42,13,0.55,0,129.8,31.7,0,0
56123,1313662,1,0,1.02,33,0.7160392094986286,2,102.7,7.8,0,1
56124,1313665,1,0,1.42,21,0.5,0,22.7,2.4,0,0
56125,1313674,1,1,0.89,20,0.0,0,49.0,2.4,0,1
56126,1313689,0,0,1.42,33,0.7160392094986286,0,161.8,7.4,0,0
56127,1313704,1,0,1.41,13,0.56,0,91.7,5.4,0,0
56128,1313705,1,1,1.41,12,0.25,1,90.6,12.4,0,0
56129,1313710,1,0,1.41,6,0.5,0,36.8,1.8,0,0
56130,1313714,1,1,1.41,8,1.82,0,22.8,3.6,0,0
56131,1313726,1,0,0.81,13,0.0,0,8.3,0.8,0,1
56132,1313759,1,0,1.41,13,0.56,0,16.7,0.7,0,0
56133,1313772,1,0,1.41,11,0.81,0,43.68991139610236,4.192075723644831,0,0
56134,1313801,1,0,1.41,29,0.51,0,18.6,0.7,0,0
56135,1313830,1,0,1.41,21,0.5,0,37.3,1.4,0,0
56136,1313836,1,0,0.69,13,0.0,0,41.0,13.3,0,1
56137,1313841,1,0,1.41,13,0.5,0,43.0,1.8,0,0
56138,1313847,1,0,1.41,24,0.49,0,122.3,9.6,0,0
56139,1313850,1,1,1.41,20,0.09,0,64.1,7.9,0,0
56140,1313866,1,1,0.56,10,0.0,0,54.3,4.6,0,1
56141,1313868,1,0,1.41,12,0.5,0,42.4,3.6,0,0
56142,1313895,1,0,1.41,13,0.51,0,81.9,4.6,0,0
56143,1313914,1,0,0.35,47,0.0,0,77.7,29.8,0,1
56144,1313924,1,0,1.41,13,0.56,0,9.5,0.4,0,0
56145,1313966,1,0,1.41,25,0.26,0,98.8,5.3,0,0
56146,1313970,1,1,0.92,12,0.0,0,100.0,15.9,0,1
56147,1313976,1,0,1.41,21,0.56,0,39.4,2.5,0,0
56148,1314015,1,0,1.41,13,0.5,0,56.2,4.4,0,0
56149,1314049,1,1,1.41,20,0.05,0,55.0,8.5,0,0
56150,1314054,1,1,1.41,21,0.21,0,12.6,0.6,0,0
56151,1314067,1,0,1.6,11,0.37,1,43.2,2.9,0,1
56152,1314073,1,1,1.44,12,0.0,1,72.5,8.0,0,1
56153,1314080,1,0,1.41,6,0.56,0,100.9,21.1,0,0
56154,1314089,1,0,1.41,26,0.45,0,75.7,8.6,0,0
56155,1314108,1,1,2.07,15,1.27,0,21.1,1.4,0,1
56156,1314125,1,1,1.41,14,1.58,0,32.7,3.2,0,0
56157,1314135,1,1,1.41,12,0.5,0,110.3,8.2,0,0
